20,415,230,230,10,800,2100,0.01,288840.0,604816.56,-315976.56000000006
20,415,230,230,10,800,2200,0.01,288840.0,633616.56,-344776.56000000006
20,415,230,230,10,800,2300,0.01,288840.0,662416.56,-373576.56000000006
20,415,230,230,10,800,2400,0.01,288840.0,691216.56,-402376.56000000006
20,415,230,230,10,800,2500,0.01,288840.0,720016.56,-431176.56000000006
20,415,230,230,10,800,2600,0.01,288840.0,748816.56,-459976.56000000006
20,415,230,230,10,800,2700,0.01,288840.0,777616.56,-488776.56000000006
20,415,230,230,10,800,2800,0.01,288840.0,806416.56,-517576.56000000006
20,415,230,230,10,800,2900,0.01,288840.0,835216.56,-546376.56
20,415,230,230,10,800,3000,0.01,288840.0,864016.56,-575176.56
20,415,230,230,10,900,300,161.13700000040535,373500,373500.1244175124,-0.12441751238657162
20,415,230,230,10,900,400,110.55500000016383,324945.0,324944.74901986984,0.2509801301639527
20,415,230,230,10,900,500,118.40400000020131,373500,373499.9167430443,0.08325695572420955
20,415,230,230,10,900,600,68.33499999996224,324945.0,324945.65788422775,-0.6578842277522199
20,415,230,230,10,900,700,47.822999999979245,324945.0,324944.1647802062,0.8352197937783785
20,415,230,230,10,900,800,31.426000000015424,324945.0,324944.1584289417,0.8415710583212785
20,415,230,230,10,900,900,21.57100000000338,324945.0,324944.7124267997,0.2875732003012672
20,415,230,230,10,900,1000,17.68399999999863,324945.0,324940.3665673947,4.633432605303824
20,415,230,230,10,900,1100,4.917999999999977,324945.0,324944.208,0.7920000000158325
20,415,230,230,10,900,1200,0.01,324945.0,345616.56,-20671.559999999998
20,415,230,230,10,900,1300,0.01,324945.0,374416.56,-49471.56
20,415,230,230,10,900,1400,0.01,324945.0,403216.56,-78271.56
20,415,230,230,10,900,1500,0.01,324945.0,432016.56,-107071.56
20,415,230,230,10,900,1600,0.01,324945.0,460816.56,-135871.56
20,415,230,230,10,900,1700,0.01,324945.0,489616.56,-164671.56
20,415,230,230,10,900,1800,0.01,324945.0,518416.56,-193471.56
20,415,230,230,10,900,1900,0.01,324945.0,547216.56,-222271.56000000006
20,415,230,230,10,900,2000,0.01,324945.0,576016.56,-251071.56000000006
20,415,230,230,10,900,2100,0.01,324945.0,604816.56,-279871.56000000006
20,415,230,230,10,900,2200,0.01,324945.0,633616.56,-308671.56000000006
20,415,230,230,10,900,2300,0.01,324945.0,662416.56,-337471.56000000006
20,415,230,230,10,900,2400,0.01,324945.0,691216.56,-366271.56000000006
20,415,230,230,10,900,2500,0.01,324945.0,720016.56,-395071.56000000006
20,415,230,230,10,900,2600,0.01,324945.0,748816.56,-423871.56000000006
20,415,230,230,10,900,2700,0.01,324945.0,777616.56,-452671.56000000006
20,415,230,230,10,900,2800,0.01,324945.0,806416.56,-481471.56000000006
20,415,230,230,10,900,2900,0.01,324945.0,835216.56,-510271.56000000006
20,415,230,230,10,900,3000,0.01,324945.0,864016.56,-539071.56
20,415,230,230,10,1000,300,186.1520000005248,415000,415000.74117140763,-0.7411714076297358
20,415,230,230,10,1000,400,164.71900000042245,415000,415000.6841179454,-0.6841179453767836
20,415,230,230,10,1000,500,110.93800000016566,361050.0,361050.1434703171,-0.14347031712532043
20,415,230,230,10,1000,600,89.75400000006451,361050.0,361050.16656517074,-0.166565170744434
20,415,230,230,10,1000,700,68.8099999999645,361050.0,361050.8252945636,-0.8252945636049844
20,415,230,230,10,1000,800,48.389999999977924,361050.0,361049.5250588576,0.47494114242726937
20,415,230,230,10,1000,900,32.141000000015794,361050.0,361049.7542016235,0.24579837650526315
20,415,230,230,10,1000,1000,22.238000000004195,361050.0,361050.8508957415,-0.8508957414887846
20,415,230,230,10,1000,1100,18.187999999999246,361050.0,361055.9316600092,-5.931660009198822
20,415,230,230,10,1000,1200,9.330000000000268,361050.0,361050.48000000045,-0.48000000044703484
20,415,230,230,10,1000,1300,0.01,361050.0,374416.56,-13366.559999999998
20,415,230,230,10,1000,1400,0.01,361050.0,403216.56,-42166.56
20,415,230,230,10,1000,1500,0.01,361050.0,432016.56,-70966.56
20,415,230,230,10,1000,1600,0.01,361050.0,460816.56,-99766.56
20,415,230,230,10,1000,1700,0.01,361050.0,489616.56,-128566.56
20,415,230,230,10,1000,1800,0.01,361050.0,518416.56,-157366.56
20,415,230,230,10,1000,1900,0.01,361050.0,547216.56,-186166.56000000006
20,415,230,230,10,1000,2000,0.01,361050.0,576016.56,-214966.56000000006
20,415,230,230,10,1000,2100,0.01,361050.0,604816.56,-243766.56000000006
20,415,230,230,10,1000,2200,0.01,361050.0,633616.56,-272566.56000000006
20,415,230,230,10,1000,2300,0.01,361050.0,662416.56,-301366.56000000006
20,415,230,230,10,1000,2400,0.01,361050.0,691216.56,-330166.56000000006
20,415,230,230,10,1000,2500,0.01,361050.0,720016.56,-358966.56000000006
20,415,230,230,10,1000,2600,0.01,361050.0,748816.56,-387766.56000000006
20,415,230,230,10,1000,2700,0.01,361050.0,777616.56,-416566.56000000006
20,415,230,230,10,1000,2800,0.01,361050.0,806416.56,-445366.56000000006
20,415,230,230,10,1000,2900,0.01,361050.0,835216.56,-474166.56000000006
20,415,230,230,10,1000,3000,0.01,361050.0,864016.56,-502966.56000000006
20,415,230,230,10,1100,300,211.17700000064428,456500,456499.985160332,0.014839668001513928
20,415,230,230,10,1100,400,189.72000000054183,456500,456499.26555629243,0.7344437075662427
20,415,230,230,10,1100,500,168.29600000043953,456500,456500.2422320223,-0.24223202228313312
20,415,230,230,10,1100,600,146.91700000033745,456500,456499.8975357958,0.10246420418843627
20,415,230,230,10,1100,700,125.6070000002357,456500,456499.92718173744,0.07281826256075874
20,415,230,230,10,1100,800,69.28099999996675,397155.0,397154.9505262925,0.04947370750596747
20,415,230,230,10,1100,900,48.94999999997662,397155.0,397155.7922055059,-0.7922055058879778
20,415,230,230,10,1100,1000,32.900000000014025,397155.0,397155.3483283024,-0.3483283023815602
20,415,230,230,10,1100,1100,23.072000000005215,397155.0,397153.33859800146,1.6614019985427149
20,415,230,230,10,1100,1200,18.636999999999794,397155.0,397155.1428929296,-0.14289292960893363
20,415,230,230,10,1100,1300,13.740999999997824,397155.0,397155.0959999964,-0.0959999964106828
20,415,230,230,10,1100,1400,0.01,397155.0,403216.56,-6061.559999999998
20,415,230,230,10,1100,1500,0.01,397155.0,432016.56,-34861.56
20,415,230,230,10,1100,1600,0.01,397155.0,460816.56,-63661.56
20,415,230,230,10,1100,1700,0.01,397155.0,489616.56,-92461.56
20,415,230,230,10,1100,1800,0.01,397155.0,518416.56,-121261.56
20,415,230,230,10,1100,1900,0.01,397155.0,547216.56,-150061.56000000006
20,415,230,230,10,1100,2000,0.01,397155.0,576016.56,-178861.56000000006
20,415,230,230,10,1100,2100,0.01,397155.0,604816.56,-207661.56000000006
20,415,230,230,10,1100,2200,0.01,397155.0,633616.56,-236461.56000000006
20,415,230,230,10,1100,2300,0.01,397155.0,662416.56,-265261.56000000006
20,415,230,230,10,1100,2400,0.01,397155.0,691216.56,-294061.56000000006
20,415,230,230,10,1100,2500,0.01,397155.0,720016.56,-322861.56000000006
20,415,230,230,10,1100,2600,0.01,397155.0,748816.56,-351661.56000000006
20,415,230,230,10,1100,2700,0.01,397155.0,777616.56,-380461.56000000006
20,415,230,230,10,1100,2800,0.01,397155.0,806416.56,-409261.56000000006
20,415,230,230,10,1100,2900,0.01,397155.0,835216.56,-438061.56000000006
20,415,230,230,10,1100,3000,0.01,397155.0,864016.56,-466861.56000000006
20,415,230,230,10,1200,300,229.99900000073416,498000,487704.4292400491,10295.570759950904
20,415,230,230,10,1200,400,214.73600000066128,498000,498000.1554175108,-0.15541751077398658
20,415,230,230,10,1200,500,193.28600000055886,498000,498000.0249708161,-0.024970816099084914
20,415,230,230,10,1200,600,171.8690000004566,498000,497999.99212356436,0.007876435643993318
20,415,230,230,10,1200,700,111.7000000001693,433260.0,433259.7792303638,0.22076963621657342
20,415,230,230,10,1200,800,90.58700000006849,433260.0,433260.287272981,-0.2872729810187593
20,415,230,230,10,1200,900,69.74899999996899,433260.0,433259.5609206196,0.43907938041957095
20,415,230,230,10,1200,1000,49.50199999997533,433260.0,433260.52425245254,-0.5242524525383487
20,415,230,230,10,1200,1100,33.62000000001235,433260.0,433259.3906892469,0.6093107531196438
20,415,230,230,10,1200,1200,23.851000000006167,433260.0,433258.92089406727,1.0791059327311814
20,415,230,230,10,1200,1300,19.186000000000465,433260.0,433263.8221661384,-3.8221661383868195
20,415,230,230,10,1200,1400,17.098999999997915,433260.0,433252.97632872383,7.023671276168898
20,415,230,230,10,1200,1500,0.7610000000000006,433260.0,433260.216,-0.21600000001490116
20,415,230,230,10,1200,1600,0.01,433260.0,460816.56,-27556.559999999998
20,415,230,230,10,1200,1700,0.01,433260.0,489616.56,-56356.56
20,415,230,230,10,1200,1800,0.01,433260.0,518416.56,-85156.56
20,415,230,230,10,1200,1900,0.01,433260.0,547216.56,-113956.56000000006
20,415,230,230,10,1200,2000,0.01,433260.0,576016.56,-142756.56000000006
20,415,230,230,10,1200,2100,0.01,433260.0,604816.56,-171556.56000000006
20,415,230,230,10,1200,2200,0.01,433260.0,633616.56,-200356.56000000006
20,415,230,230,10,1200,2300,0.01,433260.0,662416.56,-229156.56000000006
20,415,230,230,10,1200,2400,0.01,433260.0,691216.56,-257956.56000000006
20,415,230,230,10,1200,2500,0.01,433260.0,720016.56,-286756.56000000006
20,415,230,230,10,1200,2600,0.01,433260.0,748816.56,-315556.56000000006
20,415,230,230,10,1200,2700,0.01,433260.0,777616.56,-344356.56000000006
20,415,230,230,10,1200,2800,0.01,433260.0,806416.56,-373156.56000000006
20,415,230,230,10,1200,2900,0.01,433260.0,835216.56,-401956.56000000006
20,415,230,230,10,1200,3000,0.01,433260.0,864016.56,-430756.56000000006
20,415,230,230,10,1300,300,229.99900000073416,539500,487704.4292400491,51795.570759950904
20,415,230,230,10,1300,400,229.99900000073416,539500,523313.12431966024,16186.875680339755
20,415,230,230,10,1300,500,218.29200000067826,539500,539499.7148500404,0.2851499596145004
20,415,230,230,10,1300,600,196.84800000057587,539500,539499.3921594167,0.6078405833104625
20,415,230,230,10,1300,700,175.43800000047364,539500,539499.5065841486,0.4934158513788134
20,415,230,230,10,1300,800,154.07600000037164,539500,539500.2824634837,-0.2824634837452322
20,415,230,230,10,1300,900,91.00100000007046,469365.0,469365.58832630643,-0.5883263064315543
20,415,230,230,10,1300,1000,70.21399999997121,469365.0,469364.49478215264,0.5052178473561071
20,415,230,230,10,1300,1100,50.04699999997406,469365.0,469364.8590022637,0.1409977363073267
20,415,230,230,10,1300,1200,34.307000000010746,469365.0,469366.2218306745,-1.221830674505327
20,415,230,230,10,1300,1300,24.58200000000706,469365.0,469366.85064423573,-1.8506442357320338
20,415,230,230,10,1300,1400,19.724000000001123,469365.0,469362.61322846677,2.3867715332307853
20,415,230,230,10,1300,1500,17.491999999998395,469365.0,469363.083556051,1.9164439489832148
20,415,230,230,10,1300,1600,5.172000000000062,469365.0,469364.8320000001,0.16799999988870695
20,415,230,230,10,1300,1700,0.01,469365.0,489616.56,-20251.559999999998
20,415,230,230,10,1300,1800,0.01,469365.0,518416.56,-49051.56
20,415,230,230,10,1300,1900,0.01,469365.0,547216.56,-77851.56000000006
20,415,230,230,10,1300,2000,0.01,469365.0,576016.56,-106651.56000000006
20,415,230,230,10,1300,2100,0.01,469365.0,604816.56,-135451.56000000006
20,415,230,230,10,1300,2200,0.01,469365.0,633616.56,-164251.56000000006
20,415,230,230,10,1300,2300,0.01,469365.0,662416.56,-193051.56000000006
20,415,230,230,10,1300,2400,0.01,469365.0,691216.56,-221851.56000000006
20,415,230,230,10,1300,2500,0.01,469365.0,720016.56,-250651.56000000006
20,415,230,230,10,1300,2600,0.01,469365.0,748816.56,-279451.56000000006
20,415,230,230,10,1300,2700,0.01,469365.0,777616.56,-308251.56000000006
20,415,230,230,10,1300,2800,0.01,469365.0,806416.56,-337051.56000000006
20,415,230,230,10,1300,2900,0.01,469365.0,835216.56,-365851.56000000006
20,415,230,230,10,1300,3000,0.01,469365.0,864016.56,-394651.56000000006
20,415,230,230,10,1400,300,229.99900000073416,581000,487704.4292400491,93295.5707599509
20,415,230,230,10,1400,400,229.99900000073416,581000,523313.12431966024,57686.875680339755
20,415,230,230,10,1400,500,229.99900000073416,581000,558921.8193992714,22078.180600728607
20,415,230,230,10,1400,600,221.84600000069523,581000,581000.1083680972,-0.10836809722241014
20,415,230,230,10,1400,700,200.40800000059286,581000,581000.4023482702,-0.4023482701741159
20,415,230,230,10,1400,800,179.00400000049066,581000,581000.056914219,-0.05691421905066818
20,415,230,230,10,1400,900,112.45800000017292,505470.0,505469.9276624408,0.07233755919151008
20,415,230,230,10,1400,1000,136.36300000028706,581000,580999.8099427393,0.19005726068280637
20,415,230,230,10,1400,1100,115.18600000018594,581000,580999.7678491618,0.2321508382447064
20,415,230,230,10,1400,1200,50.585999999972806,505470.0,505470.00907678297,-0.00907678296789527
20,415,230,230,10,1400,1300,34.96200000000922,505470.0,505469.31010343425,0.6898965657455847
20,415,230,230,10,1400,1400,25.2690000000079,505470.0,505469.0796103541,0.9203896459075622
20,415,230,230,10,1400,1500,20.224000000001734,505470.0,505467.9736813785,2.0263186214724556
20,415,230,230,10,1400,1600,17.853999999998837,505470.0,505471.8208587101,-1.8208587100962177
20,415,230,230,10,1400,1700,9.583000000000128,505470.0,505469.4480000002,0.5519999997923151
20,415,230,230,10,1400,1800,0.01,505470.0,518416.56,-12946.559999999998
20,415,230,230,10,1400,1900,0.01,505470.0,547216.56,-41746.560000000056
20,415,230,230,10,1400,2000,0.01,505470.0,576016.56,-70546.56000000006
20,415,230,230,10,1400,2100,0.01,505470.0,604816.56,-99346.56000000006
20,415,230,230,10,1400,2200,0.01,505470.0,633616.56,-128146.56000000006
20,415,230,230,10,1400,2300,0.01,505470.0,662416.56,-156946.56000000006
20,415,230,230,10,1400,2400,0.01,505470.0,691216.56,-185746.56000000006
20,415,230,230,10,1400,2500,0.01,505470.0,720016.56,-214546.56000000006
20,415,230,230,10,1400,2600,0.01,505470.0,748816.56,-243346.56000000006
20,415,230,230,10,1400,2700,0.01,505470.0,777616.56,-272146.56000000006
20,415,230,230,10,1400,2800,0.01,505470.0,806416.56,-300946.56000000006
20,415,230,230,10,1400,2900,0.01,505470.0,835216.56,-329746.56000000006
20,415,230,230,10,1400,3000,0.01,505470.0,864016.56,-358546.56000000006
20,415,230,230,10,1500,300,229.99900000073416,622500,487704.4292400491,134795.5707599509
20,415,230,230,10,1500,400,229.99900000073416,622500,523313.12431966024,99186.87568033976
20,415,230,230,10,1500,500,229.99900000073416,622500,558921.8193992714,63578.18060072861
20,415,230,230,10,1500,600,229.99900000073416,622500,594530.5144788825,27969.485521117458
20,415,230,230,10,1500,700,225.39700000071218,622500,622499.4763376539,0.5236623460659757
20,415,230,230,10,1500,800,203.96400000060984,622500,622499.4684729339,0.5315270661376417
20,415,230,230,10,1500,900,182.56600000050767,622500,622499.6199679833,0.3800320166628808
20,415,230,230,10,1500,1000,161.21700000040573,622500,622500.4594645296,-0.4594645296456292
20,415,230,230,10,1500,1100,91.82300000007439,541575.0,541574.6915025166,0.3084974833764136
20,415,230,230,10,1500,1200,71.1349999999756,541575.0,541574.7139596553,0.28604034474119544
20,415,230,230,10,1500,1300,51.118999999971564,541575.0,541575.4485340749,-0.44853407493792474
20,415,230,230,10,1500,1400,35.590000000007755,541575.0,541573.8368530691,1.1631469308631495
20,415,230,230,10,1500,1500,25.919000000008694,541575.0,541575.4559202365,-0.455920236534439
20,415,230,230,10,1500,1600,20.690000000002303,541575.0,541575.7847809428,-0.7847809428349137
20,415,230,230,10,1500,1700,18.187999999999246,541575.0,541566.8063836512,8.193616348784417
20,415,230,230,10,1500,1800,13.994999999997683,541575.0,541575.7199999961,-0.7199999961303547
20,415,230,230,10,1500,1900,0.01,541575.0,547216.56,-5641.560000000056
20,415,230,230,10,1500,2000,0.01,541575.0,576016.56,-34441.560000000056
20,415,230,230,10,1500,2100,0.01,541575.0,604816.56,-63241.560000000056
20,415,230,230,10,1500,2200,0.01,541575.0,633616.56,-92041.56000000006
